epoch,learning_rate,loss,mask_loss,vertex_loss,proxy_loss,keypoint_loss
85,0.0002500000118743628,0.0844018,0.0356954,0.0151394,1.2730215,3.1487775
86,0.0002500000118743628,0.0843036,0.0357314,0.0150827,1.2676926,3.1450317
87,0.0002500000118743628,0.0841037,0.0356314,0.0150649,1.2653426,3.1371071
88,0.0002500000118743628,0.0842110,0.0356990,0.0150820,1.2661731,3.1397488
89,0.0002500000118743628,0.0840156,0.0356228,0.0150325,1.2626905,3.1337318
90,0.0002500000118743628,0.0839474,0.0356220,0.0150389,1.2620966,3.1249504
91,0.0001250000059371814,0.0825952,0.0351488,0.0148752,1.2318019,3.0759661
92,0.0001250000059371814,0.0822074,0.0350106,0.0148192,1.2247078,3.0594890
93,0.0001250000059371814,0.0819712,0.0348269,0.0148110,1.2228136,3.0566254
94,0.0001250000059371814,0.0820338,0.0349331,0.0147940,1.2222607,3.0528252
95,0.0001250000059371814,0.0817232,0.0346928,0.0147897,1.2194085,3.0491712
96,0.0001250000059371814,0.0816485,0.0347128,0.0147448,1.2155011,3.0472553
97,0.0001250000059371814,0.0818155,0.0348842,0.0147653,1.2175553,3.0407479
98,0.0001250000059371814,0.0816590,0.0348002,0.0147346,1.2149829,3.0381031
99,0.0001250000059371814,0.0815780,0.0347216,0.0147507,1.2144958,3.0376821
100,0.0001250000059371814,0.0816375,0.0348649,0.0147363,1.2116752,3.0327585
